시도,지역,기관유형,기관명,주소,대표전화,홈페이지,모집영역
울산,,대학영재교육원,KAIST사이버영재교육원(울산),"대전 유성구 문지로 193 (문지동, KAIST문지캠퍼스) F641",042-350-6209,http://talented.kaist.ac.kr,"수.과학,"
울산,,대학영재교육원,울산대학교과학영재교육원(교육청),"울산 남구 대학로 93 (무거동, 울산대학교) 8호관 518호",052-259-1094,http://gifted.ulsan.ac.kr/,"융합,"
울산,강북,영재학급,동부초영재학급,"울산 동구 남목13길 23 (동부동, 동부초등학교) 동부초등학교",052-252-0776,http://usdongbu.es.kr,"기타,"
울산,강북,영재학급,명촌초영재학급,울산광역시 북구 명촌10길 11 명촌동 명촌초등학교 명촌초등학교,052-289-9581,http://www.myeongchon.es.kr,"기타,"
울산,강북,영재학급,외솔중영재학급,"울산 중구 종가로 710 (서동, 외솔중학교) 외솔중학교(구 울산동중학교)",052-294-2420,www.oesol.ms.kr/,"음악,"
울산,강북,영재학급,전하초영재학급,울산광역시 동구 바드래길 55 전하동 전하초등학교 바드래길 55,052-230-7171,https://school.use.go.kr/jeonha-e,"융합,"
울산,강북,영재학급,화봉중영재학급,"울산 북구 통샘1길 2 (화봉동, 화봉중학교) ",052-287-6713,https://school.use.go.kr/hwabong-m/,"기타,"
울산,강북,교육청영재교육원,울산강북교육청영재교육원,"울산 북구 산업로 1015 (연암동, 강북교육청) 강북교육지원청",052-219-5651,www.usgbe.go.kr,"과학,정보과학,수학,발명,"
울산,강남,영재학급,남창중영재학급(지역공동),울산광역시 울주군 동상로 66  남창중학교 남창중학교,052-239-0621,http://namchang.ms.kr,"기타,"
울산,강남,영재학급,언양초영재학급,"울산 울주군 언양읍 북문8길 49 (동부리, 언양초등학교) 언양초등학교",052-262-0017,eonyang.es.kr,"융합,"
울산,강남,영재학급,온양초영재학급(지역공동),울산광역시 울주군 남창1길 32  온양초등학교 온양초등학교,052-238-3506,http://www.onyang.es.kr,"기타,"
울산,강남,영재학급,중남초영재학급,"울산 울주군 삼남읍 사촌신복로 572 (신화리, 중남초등학교) 중남초등학교",052-264-8380,http://joongnam.es.kr,"음악,"
울산,강남,교육청영재교육원,울산강남교육청영재교육원,울산광역시 남구 월평로 87 신정동 울산광역시강남교육청 강남교육지원청,052-228-6661,http://www.usgne.go.kr,"과학,정보과학,수학,발명,"
경기,,대학영재교육원,가천대학교과학영재교육원,경기도 성남시 수정구 성남대로 1342 복정동 가천대학교 반도체대학(구 산학협력관2) 409호,031-750-8817,http://isay.gachon.ac.kr,"융합,과학,정보과학,수.과학,"
경기,,대학영재교육원,대진대학교과학영재교육원,경기도 포천시 호국로 1007 선단동 대진대학교 과학영재교육원,031-539-2602,http://gifted.daejin.ac.kr,"과학,수학,수.과학,"
경기,,대학영재교육원,동국대학교과학영재교육원,경기 고양시 일산동구 동국로 32 (식사동) 종합강의동 107호 (동국대학교 과학영재교육원),031-961-5312,http://gifted.dongguk.edu,"융합,"
경기,,대학영재교육원,아주대학교과학영재교육원,경기도 수원시 영통구 월드컵로 206 원천동 아주대학교 성호관 238호 과학영재교육원,031-219-1581,http://cge.ajou.ac.kr/,"과학,정보과학,수학,"
경기,시흥,대학영재교육원,서울대학교시흥영재교육원,경기 시흥시 서울대학로 1 (배곧동) 교육협력동,031-5176-2321,http://shgifted.or.kr,"과학,정보과학,수학,"
경기,교육청직속,교육청영재교육원,경기미래영재교육원 경기도융합과학교육원 창의융합상상소,"경기 수원시 장안구 수일로 135 (송죽동, 경기도융합과학교육원) ",031-248-9971,https://www.gise.kr/,"융합,"
경기,,대학영재교육원,가천대학교예술영재교육원,경기도 성남시 수정구 성남대로 1342 복정동 가천대학교 예술체육대학2 220-B,031-750-8895,http://www.gachon.ac.kr/gatei/index.do,"음악,미술,"
경기,,대학영재교육원,강남대학교부설음악영재교육원,경기도 용인시 기흥구 강남로 40 구갈동 강남대학교 예술관 106호,031-899-7270,http://web.kangnam.ac.kr/,"음악,"
경기,,대학영재교육원,경인교육대학교부설영재교육원,"경기 안양시 만안구 삼막로 155 (석수동, 경인교육대학교) 경인교육대학교 자연과학관 417호",031-470-6060,http://sub.ginue.ac.kr/sciencegifted/,"과학,정보과학,"
경기,,대학영재교육원,삼육대학교글로벌예술영재교육원,"서울 노원구 화랑로 815 (공릉동, 삼육대학교) ",02-3399-1836,https://gig.syu.ac.kr/,"음악,"
경기,,대학영재교육원,한국외국어대학교부설영재교육원,"경기 용인시 처인구 모현읍 외대로 81 (왕산리, 한국외국어대학교글로벌캠퍼스) 부설 영재교육원",031-330-4910,http://gifted.hufs.ac.kr/,"수학,외국어,"
경기,수원,영재학급,동원고영재학급,경기도 수원시 장안구 장안로 426 -1 이목동 동원고등학교 동원고등학교,031-259-4105,http://www.dongwon.hs.kr/,"수.과학,"
경기,수원,영재학급,산남중영재학급,경기도 수원시 영통구 매영로 79 매탄동 산남중학교 산남중학교,031-213-6101,http://sannam.ms.kr/,"융합,"
경기,수원,영재학급,상촌중영재학급,경기도 수원시 권선구 금곡로73번길 60 금곡동 상촌중학교 ,031-294-6721,http://www.sangchons.ms.kr/,"융합,"
경기,수원,영재학급,신풍초영재학급,"경기 수원시 영통구 도청로17번길 24 (이의동, 신풍초등학교) 도청로17번길 24 이의동 신풍초등학교",031-214-1651,https://shinpoong-e.goesw.kr/index.do,"정보과학,"
경기,수원,영재학급,영덕중영재학급,경기도 수원시 영통구 청명로 146 영통동 영덕중학교 영덕중학교,031-202-2292,www.youngduk.ms.kr,"융합,"
경기,수원,영재학급,영일중영재학급,경기도 수원시 영통구 매영로 393 영통동 영일중학교 영일중학교,031-203-0053,https://youngil-m.goesw.kr/,"수.과학,"
경기,수원,영재학급,잠원중영재학급,"경기 수원시 영통구 태장로 25 (망포동, 잠원중학교) 잠원중학교",031-895-5004,https://jamwon-m.goesw.kr/index.do,"융합,"
경기,수원,영재학급,천천중영재학급,경기도 수원시 장안구 정자로42번길 16 천천동 천천중학교 천천중학교,031-547-5000,https://kscc-m.goesw.kr/,"수.과학,"
경기,수원,영재학급,호매실중영재학급,경기도 수원시 권선구 금호로 32 호매실동 호매실중학교 호매실중학교,031-8025-5500,https://homaesil-m.goesw.kr,"융합,"
경기,수원,교육청영재교육원,경기도수원교육지원청부설영재교육원(3권역),"경기 수원시 장안구 경수대로 792 (영화동, 경기도수원교육청) ",031-250-1335,https://goesw.kr/,"융합,"
경기,성남,영재학급,낙원중영재학급,경기도 성남시 분당구 서판교로132번길 11 판교동 낙원중학교 낙원중학교,070-4288-4670,http://www.nagwon.ms.kr/,"융합,"
경기,성남,영재학급,내정중영재학급,"경기 성남시 분당구 백현로 197 (수내동, 내정중학교) ",031-711-2026,https://naejung-m.goesn.kr/naejung-m/main.do,"융합,"
경기,성남,영재학급,백현중영재학급,경기도 성남시 분당구 황새울로 124 정자동 백현중학교 77번지 백현중학교,031-728-9109,https://bakhyun-m.goesn.kr/bakhyun-m/main.do,"수.과학,"
경기,성남,영재학급,불곡중영재학급,경기도 성남시 분당구 금곡로 139 구미동 불곡중학교 불곡중학교,031-785-3123,www.bulgok.ms.kr,"융합,"
경기,성남,영재학급,샛별중영재학급,경기도 성남시 분당구 불정로 288 수내동 샛별중학교 .,031-777-4132,www.saetbyeol.ms.kr,"과학,"
경기,성남,영재학급,서현중영재학급,경기도 성남시 분당구 중앙공원로 54 -1 서현동 서현중학교 자연과학부,031-701-4503,https://seohyeon-m.goesn.kr/,"융합,"
경기,성남,영재학급,서현초영재학급,경기도 성남시 분당구 중앙공원로39번길 12 서현동 서현초등학교,031-701-2171,https://seohyeon-e.goesn.kr/seohyeon-e/main.do,"융합,"
경기,성남,영재학급,성남매송초영재학급,경기도 성남시 분당구 탄천로 97 이매동 성남매송초등학교 성남매송초등학교,070-4346-5600,https://snms-e.goesn.kr/snms-e/main.do,"융합,"
경기,성남,영재학급,성남송현초영재학급,경기도 성남시 분당구 동판교로 258 삼평동 성남송현초등학교 710번지,031-8016-2002,https://snsonghyeon-e.goesn.kr/,"융합,"
경기,성남,영재학급,성남장안초영재학급,"경기 성남시 분당구 장안로51번길 10 (분당동, 성남장안초등학교) 성남장안초등학교",031-701-7074,https://snjangan-e.goesn.kr/,"융합,"
경기,성남,영재학급,성남정자초영재학급,경기도 성남시 분당구 분당수서로 442 정자동 성남정자초등학교,031-711-5197,http://www.snjj.es.kr/,"융합,"
경기,성남,영재학급,수내중영재학급,경기도 성남시 분당구 수내로192번길 12 수내동 수내중학교,031-710-4700,https://sunae-m.goesn.kr/sunae-m/main.do,"수.과학,"
경기,성남,영재학급,수내초영재학급,경기도 성남시 분당구 백현로243번길 12 수내동 수내초등학교 수내초등학교,031-711-2152,https://sunae-e.goesn.kr,"융합,"
경기,성남,영재학급,신백현초영재학급,경기도 성남시 분당구 판교역로14번길 42 백현동 신백현초등학교 559번지(판교역로 14번길 42) 신백현초등학교,031-8017-2071,www.shin-bh.es.kr,"수.과학,"
경기,성남,영재학급,위례중앙중영재학급,"경기 성남시 수정구 위례순환로 91 (창곡동, 위례중앙중학교) 위례중앙중학교",031-759-8681,https://wiryejoongang-m.goesn.kr/,"융합,"
경기,성남,영재학급,이매중영재학급,"경기 성남시 분당구 양현로 194 (이매동, 이매중학교) 이매중학교",031-776-1022,http://imae.ms.kr/,"융합,"
경기,성남,영재학급,이매초영재학급,경기도 성남시 분당구 양현로 146 이매동 이매초등학교,031-704-4086,https://imae-e.goesn.kr/imae-e/main.do,"수.과학,"
경기,성남,영재학급,초림초영재학급,경기도 성남시 분당구 수내로90번길 26 수내동 초림초등학교 90번길,031-711-2102,http://www.chorim.es.kr,"과학,"
경기,성남,영재학급,태평중영재학급,경기도 성남시 수정구 제일로 223 태평동 태평중학교 태평중학교,031-722-4965,http://taepyung-ms.goesn.kr,"융합,"
경기,성남,영재학급,효성고영재학급,"경기 성남시 수정구 심곡로 16 (심곡동, 효성고등학교) 효성고등학교",031-723-6240,http://www.hyosung.hs.kr/,"융합,"
경기,성남,교육청영재교육원,경기도성남교육지원청부설영재교육원(4권역),"경기 성남시 분당구 양현로 20 (서현동, 성남교육청) 성남교육지원청",031-780-2500,https://www.goesn.kr/goesn/main.do,"융합,"
경기,의정부,영재학급,경민여중영재학급(단위),경기도 의정부시 서부로 545 가능동 경민여자중학교,031-828-7881,http://www.gmg.ms.kr,"융합,"
경기,의정부,영재학급,경민여중영재학급(지역공동),"경기 의정부시 서부로 545 (가능동, 경민여자중학교) 경민여자중학교",031-828-7882,http://www.gmg.ms.kr,"정보과학,"
경기,의정부,영재학급,경민중영재학급,"경기 의정부시 서부로 545 (가능동, 경민중학교) 경민중학교",031-828-7864,www.kyungmin.ms.kr,"융합,"
경기,의정부,영재학급,동암초영재학급,경기도 의정부시 장곡로 206 장암동 동암초등학교 장곡로 206,031-837-9915,http://www.dongam.es.kr/,"수.과학,"
경기,의정부,영재학급,버들개초영재학급,경기도 의정부시 체육로 201 녹양동 버들개초등학교 체육로 201,031-878-3421,https://beodeulgae-e.goeujb.kr/beodeulgae-e/main.do,"융합,"
경기,의정부,영재학급,의정부호원초영재학급,경기도 의정부시 전좌로156번길 20 호원동 의정부호원초등학교 전좌로 156번길 20,031-876-2457,http://www.ujbhowon.es.kr,"수.과학,"
경기,의정부,영재학급,회룡초영재학급,"경기 의정부시 안말로 57 (호원동, 회룡초등학교) ",031-878-6123,www.hoeryong.es.kr,"정보과학,"
경기,의정부,교육청영재교육원,경기도의정부교육지원청부설영재교육원(2권역),"경기 의정부시 가능로136번길 29 (의정부동, 의정부교육지원청) 경기도의정부교육지원청",031-820-0083,http://www.goeujb.kr/,"융합,"
경기,안양과천,영재학급,과천문원중영재학급,"경기 과천시 코오롱로 57 (별양동, 문원중학교) 과천문원중학교",02-507-4901,http://www.gcmunwon.ms.kr,"융합,"
경기,안양과천,영재학급,과천중영재학급,"경기 과천시 희망4길 33 (중앙동, 과천중학교) 과천중학교",02-503-3712,http://gwacheon.ms.kr/,"융합,"
경기,안양과천,영재학급,관양중영재학급,경기도 안양시 동안구 관악대로339번길 35 관양동 관양중학교 관양중학교,031-384-9667,http://www.kwanyang.ms.kr,"융합,"
경기,안양과천,영재학급,귀인중영재학급,경기도 안양시 동안구 귀인로190번길 114 평촌동 귀인중학교 귀인중학교,031-478-2850,http://gwiin.ms.kr/,"수.과학,"
경기,안양과천,영재학급,귀인초영재학급,경기도 안양시 동안구 귀인로 248 평촌동 귀인초등학교 귀인초등학교,031-382-1465,www.kwiin.es.kr,"융합,"
경기,안양과천,영재학급,문원초영재학급,경기도 과천시 코오롱로 53 별양동 문원초등학교 신관 3층 과학실,02-507-5802,http://www.munwon.es.kr,"융합,"
경기,안양과천,영재학급,민백초영재학급,경기도 안양시 동안구 부림로 22 평촌동 민백초등학교 민백초등학교,031-7114-2101,http://www.minbaeg.es.kr,"과학,"
경기,안양과천,영재학급,안양예술고영재학급,경기도 안양시 만안구 양화로25번길 40 안양동 안양예술고등학교 ,031-466-8854,www.anyangart.hs.kr,"음악,문화,인문사회,미술,"
경기,안양과천,영재학급,안일초영재학급,경기도 안양시 만안구 안양천서로 339 안양동 안일초등학교 안일초등학교,031-444-1493,www.anil.es.kr,"융합,"
경기,안양과천,영재학급,평촌중영재학급,경기 안양시 동안구 관평로 127 (평촌동) 평촌중학교,031-381-0050,http://www.pyongchon.ms.kr,"융합,"
경기,안양과천,영재학급,평촌초영재학급,경기도 안양시 동안구 평촌대로180번길 56 평촌동 평촌초등학교 899-4 평촌초등학교,031-382-2406,http://pc.es.kr,"수.과학,"
경기,안양과천,교육청영재교육원,경기도안양과천교육지원청부설영재교육원(3권역),"경기 안양시 동안구 벌말로 174 (관양동, 인덕원중학교) 학의관(체육관) 1층 영재교육원",031-349-4032,https://www.goeay.kr,"융합,"
경기,안양과천,교육청영재교육원,경기도안양과천교육지원청부설영재교육원(만안)(3권역),"경기 안양시 만안구 삼봉로 38 (박달동, 박달초등학교) 2층 만안영재교육원",031-468-9506,https://www.goeay.kr,"융합,"
경기,부천,영재학급,경기예술고영재학급,"경기 부천시 석천로209번길 37 (중동, 경기예술고등학교) 경기예술고등학교",032-328-0845,http://kgart.hs.kr/,"음악,문화,미술,"
경기,부천,영재학급,계남중영재학급,경기도 부천시 원미구 조마루로 274 중동 계남중학교 계남중학교,070-7096-6952,http://www.kye-nam.ms.kr/,"수.과학,"
경기,부천,영재학급,부천일신중영재학급,경기도 부천시 소사구 범안로96번길 44 범박동 부천일신중학교 부천일신중학교,070-7099-8711,http://www.bcilsin.ms.kr,"수.과학,"
경기,부천,교육청영재교육원,경기도부천교육지원청부설영재교육원(1권역),"경기 부천시 심중로75번길 64 (중동, 부천중학교) 별관 4층",070-7099-2182,https://www.goebc.kr/goebc/na/ntt/selectNttList.do?mi=11105&amp;bbsId=6343,"융합,"
경기,광명,영재학급,가림초영재학급,경기도 광명시 금당로 11 -7 하안동 가림초등학교 금당로 11-7,02-803-3329,www.karim.es.kr,"융합,"
경기,광명,영재학급,진성고영재학급,"경기 광명시 철망산로 84 (하안동, 진성고등학교) ",02-6204-3083,http://www.jinsung.or.kr/,"융합,"
경기,광명,영재학급,철산중영재학급,경기도 광명시 철망산로 71 철산동 철산중학교 철망산로 71번지,02-2610-4510,http://cheolsan.ms.kr/,"융합,"
경기,광명,영재학급,철산초영재학급,"경기도 광명시 하안로 392 (철산동, 철산초등학교) 영재학급",02-2616-0529,http://www.cheolsan.es.kr/wah/main/index.htm,"융합,"
경기,광명,영재학급,하안북중영재학급,경기도 광명시 가림로 22 하안동 하안북중학교 ,02-898-3820,http://haanbuk.ms.kr,"융합,"
경기,광명,교육청영재교육원,경기도광명교육지원청부설영재교육원(1권역),"경기 광명시 안현로 16 (하안동, 하안초등학교) (하안초등학교 1층)",02-2610-0560,http://www.goegm.kr,"융합,"
경기,동두천양주,영재학급,동두천고영재학급,"경기 동두천시 평화로2434번길 8 (생연동, 동두천고등학교) 동두천고등학교",031-860-1300,https://www.tdc.hs.kr,"과학,"
경기,동두천양주,교육청영재교육원,경기도동두천양주교육지원청부설영재교육원(2권역),"경기 동두천시 중앙로 110-32 (지행동, 동두천양주교육지원청) 영재교육원",031-868-7317,https://www.goedy.kr/,"융합,정보과학,"
경기,안산,영재학급,선부초영재학급,경기도 안산시 단원구 달미로 24 선부동 선부초등학교 1086-1번지 선부초등학교,031-487-3647,http://www.seonbu.es.kr/,"융합,"
경기,안산,영재학급,안산중앙초영재학급,경기도 안산시 단원구 예술대학로 50 고잔동 안산중앙초등학교,031-487-4375,www.ansancenter.es.kr,"융합,"
경기,안산,영재학급,안산해양중영재학급,"경기 안산시 상록구 해양로 11 (사동, 해양중학교) 안산해양중학교",031-362-1300,http://www.haeyang.ms.kr/,"정보과학,"
경기,안산,교육청영재교육원,경기도안산교육지원청부설영재교육원(3권역),"경기 안산시 상록구 해양로 11 (사동, 해양중학교) 2층 영재교육원",031-362-1390,https://www.goeas.kr/index.do,"융합,"
경기,고양,영재학급,고양예술고영재학급,경기도 고양시 일산서구 덕이로172번길 4 -39 덕이동 고양예술고등학교 753-11 고양예술고등학교,031-929-0700,www.goarts.hs.kr,"음악,문화,미술,"
경기,고양,영재학급,목암중영재학급,경기도 고양시 덕양구 푸른마을로 65 고양동 목암중학교 영재학급,031-960-0610,http://www.mokam.ms.kr/,"융합,"
경기,고양,영재학급,백양고영재학급,경기도 고양시 덕양구 화신로 199 행신동 백양고등학교 영재과학부,031-978-8167,www.paikyang.hs.kr,"수.과학,"
경기,고양,영재학급,오마초영재학급,경기도 고양시 일산서구 주엽로 214 주엽동 오마초등학교 오마초등학교,031-912-2122,http://oma.es.kr/,"융합,정보과학,"
경기,고양,영재학급,원중초영재학급,경기도 고양시 일산동구 위시티3로 67 식사동 원중초등학교,031-966-3003,http://www.wonjung.es.kr,"융합,"
경기,고양,영재학급,일산양일중영재학급,경기도 고양시 일산동구 위시티3로 47 식사동 양일중학교 일산양일중학교,031-960-1500,http://www.ilsanyangil.ms.kr,"수.과학,"
경기,고양,영재학급,정발초영재학급,경기도 고양시 일산동구 강송로 190 마두동 정발초등학교 강송로 190 정발초등학교,031-902-0181,http://www.jeongbal.es.kr/,"수.과학,"
경기,고양,영재학급,풍동중영재학급,경기도 고양시 일산동구 숲속마을1로 101 풍동 풍동중학교 풍동중학교,031-811-2111,http://pungdong.ms.kr,"융합,"
경기,고양,영재학급,풍산초영재학급,경기도 고양시 일산동구 숲속마을로 51 풍동 풍산초등학교 풍산초등학교,031-908-8471,www.pungsan.es.kr,"융합,"
경기,고양,교육청영재교육원,경기도고양교육지원청부설영재교육원(1권역),"경기 고양시 일산동구 중앙로 1296 (마두동, 경기도고양교육청) 고양교육지원청",031-900-2882,http://www.kengy.go.kr/,"융합,"
경기,평택,영재학급,내기초영재학급,경기도 평택시 내기새싹길 23  내기초등학교 내기초등학교,031-681-2747,https://naegi-e.goept.kr/naegi-e/main.do,"융합,"
경기,평택,영재학급,신한중영재학급,"경기 평택시 신한1길 26 (비전동, 신한중,고등학교) 신한중학교",031-653-8116,https://shinhan-m.goept.kr/shinhan-m/main.do,"수.과학,"
경기,평택,영재학급,용이초등학교영재학급,"경기 평택시 현신7길 36 (용이동, 용이초등학교) ",031-692-4802,https://yongi-e.goept.kr/yongi-e/main.do,"수.과학,"
경기,평택,영재학급,평택고영재학급,경기도 평택시 중앙로 246 합정동 평택고등학교 368-11번지,031-650-9800,http://www.pyeongtaek.hs.kr,"수.과학,"
경기,평택,영재학급,평택안일초영재학급,경기도 평택시 안중로 13  안일초등학교 안일초,031-686-5266,https://ptai-e.goept.kr/,"수.과학,"
경기,평택,영재학급,평택이화초영재학급,"경기 평택시 평남로 906 (비전동, 이화초등학교) 비전동 이화초등학교",031-647-5008,http://www.ehwa-pt.es.kr,"융합,"
경기,평택,영재학급,한광여중영재학급,경기 평택시 중앙1로 115 (비전동) 한광여자중학교,031-651-3130,hkg-m.goept.kr,"수.과학,"
경기,평택,교육청영재교육원,경기도평택교육지원청부설영재교육원(3권역),"경기 평택시 평택1로 80 (비전동, 경기도평택교육지원청) 평택교육지원청",031-657-9105,https://www.goept.kr,"융합,"
경기,군포의왕,교육청영재교육원,경기도군포의왕교육지원청부설영재교육원(3권역),"경기 군포시 청백리길 17 (금정동, 경기도군포의왕교육청) 2층 교육과",031-390-1101,https://www.goegu.kr,"융합,"
경기,구리남양주,영재학급,갈매초영재학급,"경기 구리시 갈매중앙로 40 (갈매동, 갈매초등학교) ",031-522-2800,http://galmae.es.kr/,"수.과학,"
경기,구리남양주,영재학급,덕소중영재학급,경기도 남양주시 도곡길 7  덕소중학교 덕소중학교,031-577-0714,http://www.덕소중.kr/,"정보과학,"
경기,구리남양주,영재학급,별내중영재학급,경기도 남양주시 청학로132번길 30  별내중학교 별내중학교,031-841-4765,http://www.bl-m.kr/,"융합,"
경기,구리남양주,영재학급,부평초영재학급,"경기 남양주시 진접읍 부평로48번길 27 (부평리, 부평초등학교) 부평초등학교",031-571-0094,http://nyjbp.es.kr/,"융합,"
경기,구리남양주,영재학급,송라중영재학급,경기도 남양주시 마석로45번길 31  송라중학교 ,031-523-7100,http://song-ra.ms.kr,"융합,"
경기,구리남양주,영재학급,와부중영재학급,"경기 남양주시 와부읍 월문천로 65 (덕소리, 와부중학교) 와부중학교",031-579-6299,http://www.wabu.ms.kr/,"융합,"
경기,구리남양주,영재학급,와부초영재학급,경기도 남양주시 월문천로 63  와부초등학교 와부초등학교,031-576-4260,www.wabu.es.kr,"융합,"
경기,구리남양주,영재학급,주곡초영재학급,경기도 남양주시 해밀예당1로 277  주곡초등학교 교무실,031-574-6181,http://jugok.es.kr/,"융합,"
경기,구리남양주,영재학급,창현초영재학급,경기도 남양주시 녹촌로 12  창현초등학교 창현초등학교,031-595-2142,http://www.changhyun.es.kr/,"수.과학,"
경기,구리남양주,영재학급,한별초영재학급,"경기 남양주시 별내4로 40 (별내동, 한별초등학교) 한별초등학교",031-570-0300,http://hanbyeol.es.kr/,"융합,"
경기,구리남양주,교육청영재교육원,경기도구리남양주교육지원청부설영재교육원(2권역),"경기 남양주시 경춘로 520 (다산동, 경기도구리남양주교육지원청) ",031-550-6140,http://www.goegn.kr/,"융합,"
경기,여주,교육청영재교육원,경기도여주교육지원청부설영재교육원(4권역),"경기 여주시 청심로 139 (창동, 여주초등학교) 4층 영재교육원",031-880-2356,https://www.goeyj.kr/goeyj/main.do,"융합,"
경기,화성오산,영재학급,동탄중앙초영재학급,경기도 화성시 동탄대로시범길 117 청계동 동탄중앙초등학교,031-8077-9051,http://www.dtc.es.kr/,"융합,"
경기,화성오산,영재학급,반송중영재학급,경기도 화성시 탄요1길 13 반송동 반송중학교 198번지,031-370-7700,ban-song.ms.kr,"융합,"
경기,화성오산,영재학급,방교초영재학급,경기 화성시 동탄산척로1길 11 (송동) ,031-378-5670,http://banggyo.es.kr/,"융합,"
경기,화성오산,영재학급,봉담중영재학급,"경기 화성시 봉담읍 샘마을길 53 (상리, 봉담중학교) 봉담중학교",031-298-5816,www.bongdam.ms.kr,"융합,"
경기,화성오산,영재학급,솔빛중영재학급,"경기 화성시 동탄반석로 83 (반송동, 솔빛중학교) 솔빛중학교",031-5183-0005,http://www.isolvit.ms.kr,"과학,"
경기,화성오산,영재학급,예솔초영재학급,경기 화성시 동탄순환대로22길 13 (청계동) 예솔초등학교,031-8077-9456,www.yesol.es.kr,"융합,"
경기,화성오산,영재학급,운천중영재학급,경기도 오산시 운암로 133 오산동 운천중학교 운천중학교,031-377-7842,http://uncheon.ms.kr/,"융합,"
경기,화성오산,영재학급,청계중영재학급,경기 화성시 동탄대로시범길 47 (청계동) 청계중학교,031-8077-3510,http://www.chonggye.ms.kr,"융합,"
경기,화성오산,영재학급,한백초영재학급,경기 화성시 동탄순환대로26길 37 (영천동) 한백초등학교,031-8077-7300,http://www.hanbaek.es.kr,"수.과학,"
경기,화성오산,영재학급,행정초영재학급,경기도 화성시 행정중앙1로 77  행정초등학교 행정리 493번지,031-8059-0151,www.hj2008.es.kr,"융합,"
경기,화성오산,영재학급,화성금곡초영재학급,경기도 화성시 동탄문화센터로 13 반송동 금곡초등학교 화성금곡초등학교,031-613-8011,http://geumgok.kr,"융합,"
경기,화성오산,영재학급,화성동화중영재학급,"경기 화성시 봉담읍 동화역말길 12 (동화리, 화성동화중학교) 동화역말길 12",031-227-7565,http://www.hsdonghwa.ms.kr,"융합,"
경기,화성오산,영재학급,화성반월중영재학급,경기 화성시 효행로 1281-76 (반월동) 화성반월중학교,031-547-1908,http://www.hbw.ms.kr/,"융합,"
경기,화성오산,영재학급,화성장안초영재학급,"경기 화성시 장안면 조암동로 8-5 (어은리, 화성장안초등학교) 화성장안초등학교",031-351-2006,www.hsja.es.kr,"융합,"
경기,화성오산,교육청영재교육원,경기도화성오산교육지원청부설영재교육원(3권역),"경기 오산시 북삼미로 183-9 (외삼미동, 삼미초등학교) 4층 영재교육원",031-371-0600,https://www.goehs.kr/,"융합,"
경기,파주,영재학급,임진초영재학급,경기도 파주시 문향로17번길 36  임진초등학교 임진초등학교,031-954-4047,www.imjin.es.kr,"정보과학,"
경기,파주,영재학급,지산중영재학급,경기도 파주시 미래로 532 와동동 지산중학교 자연과학부,031-950-3400,http://www.jisan.ms.kr,"융합,"
경기,파주,영재학급,청암초영재학급,경기도 파주시 청암로 16 목동동 청암초등학교 청암초등학교,031-943-3438,http://www.cham.es.kr,"수.과학,"
경기,파주,영재학급,한빛중영재학급,"경기 파주시 한빛로 56 (야당동, 한빛중학교) 한빛중학교",031-950-6119,http://www.hanbit.ms.kr,"수.과학,"
경기,파주,영재학급,한빛초영재학급,경기도 파주시 미래로408번길 77 야당동 한빛초등학교 한빛초등학교,031-950-5910,http://www.hanbit.es.kr/,"수.과학,"
경기,파주,영재학급,해솔초영재학급,경기도 파주시 해솔로 40 목동동 해솔초등학교 해솔초등학교,031-944-2185,http://www.haesol.es.kr,"융합,"
경기,파주,교육청영재교육원,경기도파주교육지원청부설영재교육원(1권역),"경기 파주시 동산3길 38-11 (금촌동, 금촌초등학교) 후관 2층 영재교육원",070-4341-1479,https://www.goepj.kr/gift/main.php,"융합,정보과학,수.과학,"
경기,광주하남,영재학급,광주도평초영재학급,경기도 광주시 현산로 89 -16 광주도평초등학교 광주도평초등학교,031-765-1693,http://www.kjdopyeong.es.kr/,"융합,"
경기,광주하남,영재학급,위례초영재학급,"경기 하남시 위례순환로 333 (학암동, 위례초등학교) 영재학급",02-2223-5523,http://www.weerye.es.kr,"융합,"
경기,광주하남,영재학급,하남고영재학급,"경기 하남시 미사강변남로 39 (망월동, 하남고등학교) 망월동 778-1",070-5077-5631,www.hanam.hs.kr,"융합,인문사회,"
경기,광주하남,영재학급,한국애니메이션고영재학급,경기도 하남시 검단산로 223 창우동 한국애니메이션고등학교 223,031-790-9031,http://www.anigo.or.kr/,"문화,"
경기,광주하남,교육청영재교육원,경기도광주하남교육지원청부설영재교육원(4권역),"경기 광주시 광주대로 178 (송정동, 광주하남교육지원청) 중등교육지원과",031-288-7225,https://www.goegh.kr/,"융합,"
경기,연천,교육청영재교육원,경기도연천교육지원청부설영재교육원(2권역),"경기 연천군 전곡읍 선사로 433 (전곡리, 전곡초등학교) 별관 3층",031-835-0128,https://www.goeyc.kr/,"융합,문화,"
경기,포천,영재학급,포천초영재학급,경기도 포천시 신읍길 40 신읍동 포천초등학교 133 포천초등학교,031-534-3963,http://pocheon.es.kr,"음악,"
경기,포천,교육청영재교육원,경기도포천교육지원청부설영재교육원(2권역),"경기 포천시 삼육사로2111번길 29 (선단동, 선단초등학교) 4층 포천미래교육센터",031-541-0205,http://www.goepc.kr,"융합,"
